ID_REF	DESCRIPTION	GSM637872	GSM637873	GSM637874	GSM637875	GSM637876	GSM637877
8175440		4.069886	3.903495	4.246385	3.965836	3.930943	3.910391
8175442		4.722261	4.582655	4.361759	4.803603	4.6795	4.805814
8175444		7.326334	7.168667	6.382703	6.52677	6.961936	6.675086
8175455		6.111451	6.090896	6.154884	6.267892	6.097972	6.025369
8175457		4.030325	3.951286	4.301163	3.976567	4.086636	4.076838
8175490		2.798627	2.782001	3.085671	3.201175	3.572915	2.902681
8175492		9.173959	9.089093	9.773752	9.44245	8.520308	8.717592
8175524		4.108636	3.863489	4.024789	4.285895	3.713466	3.797614
8175528		8.092527	8.270047	7.936606	7.82364	8.078073	7.850467
8175531		6.447123	6.599025	5.668376	6.199066	7.145936	7.749641
8175537		8.494931	8.882725	8.281002	8.1568	8.340604	8.020802
8175539		9.214223	8.967754	9.10433	9.235651	8.988032	9.317096
8175543		9.085791	8.827646	7.829589	7.806747	4.951181	5.858515
8175550		9.174793	8.938072	7.732868	7.556614	4.943511	5.916626
8175558		8.50413	8.240562	7.60294	7.397527	6.129671	5.927174
8175562		5.57325	5.240496	8.116406	7.956278	4.658169	4.801844
8175568		5.636775	5.575762	5.324729	5.517062	5.336445	5.565038
8175570		4.792609	4.439879	4.391359	4.601459	4.551546	4.655224
8175572		3.794648	3.724977	3.485238	3.711231	3.342411	3.54901
8175574		5.328795	5.551736	4.804816	4.551311	5.469102	6.421839
8175578		4.918839	4.78069	4.394979	4.78093	4.52373	4.297023
8175583		3.024149	2.904743	3.021727	2.918776	3.398421	2.854461
8175585		7.990029	7.933099	7.365142	7.88723	7.840195	7.695352
8175587		4.074827	3.822758	3.56293	3.496945	3.59518	4.15605
8175589		5.584538	5.61588	5.733353	5.352248	5.872129	5.26398
8175591		3.994124	3.877612	3.949517	4.070632	3.773072	3.903523
8175593		10.22467	10.15483	10.75706	10.64296	9.103411	9.396833
8175609		5.551314	5.6894	5.889214	6.123287	6.127161	6.172015
8175611		6.236622	6.143209	5.991374	5.960738	6.171711	6.195703
8175616		5.963305	6.09352	5.828718	5.902606	5.883224	5.871741
8175621		8.504947	8.434985	8.726364	8.812332	8.204091	8.294657
8175629		4.575517	4.913913	4.48322	5.109337	4.400379	4.141136
8175638		6.205697	6.332661	6.284068	6.737629	5.988997	5.6406
8175642		8.123862	8.034646	8.48648	8.392428	7.85895	7.689572
8175647		9.335609	9.303826	9.140096	9.053246	8.851975	9.017162
8175662		3.166051	3.055846	3.147537	3.032606	3.261528	3.276338
8175664		5.290636	5.779587	5.324996	4.992466	5.168753	5.10784
8175666		6.955707	6.637249	6.839041	7.058268	7.311107	7.114149
8175683		4.646905	3.942521	4.064928	4.718618	4.308491	4.325254
8175685		6.374317	6.578198	5.98855	5.994628	6.062408	6.116963
8175690		5.609234	5.761971	5.625214	5.77186	5.732755	5.590489
8175696		6.125861	6.241517	4.571181	4.91132	4.309499	4.134653
8175706		4.211009	4.999935	4.511764	4.404872	4.228552	4.577241
8175708		4.201174	4.884562	4.512848	4.417096	4.179049	4.635087
8175710		5.070128	5.175208	4.965266	4.898949	4.843818	5.018071
8175724		6.143646	6.249403	5.677876	6.066778	5.909435	5.589749
8175732		6.195381	6.327149	6.149009	6.167164	6.06869	6.114406
8175747		8.040598	8.222967	6.864362	6.598208	6.64189	6.745904
8175755		9.269353	8.991158	9.056067	9.149764	8.609896	8.905733
8175763		5.752542	6.021697	5.827357	5.951905	5.851313	5.696245
8175768		6.70262	6.75829	6.467884	6.744596	6.838748	6.73452
8175773		5.59449	5.447322	5.546109	5.460258	5.771987	6.005485
8175775		6.726954	6.485188	5.362558	5.604064	5.546495	5.648051
8175782		7.778929	7.662428	7.557354	7.520228	7.237239	7.274439
8175802		7.031625	7.105289	6.885866	6.974988	7.072904	6.840764
8175808		7.167655	7.337714	7.199289	7.309166	7.292086	7.022431
8175811		8.31782	8.049415	8.181672	8.062304	7.937491	7.905919
8175815		7.340317	7.434536	7.221886	7.134608	7.215695	7.24142
8175835		10.31283	10.29988	10.51951	10.61637	9.519786	9.719534
8175844		9.760184	9.713447	10.19754	10.32943	9.214767	9.316874
8175860		5.95674	6.065576	5.754539	5.805593	5.697525	5.92304
8175871		6.891176	6.687411	8.003158	7.720412	7.683269	7.758444
8175900		6.418858	6.636632	6.416962	6.555795	6.562332	6.453943
8175924		9.394819	9.332285	9.223163	9.410781	8.468837	8.509414
8175933		6.170391	6.255535	5.931906	6.063293	5.991974	5.763347
8175947		8.714315	8.756109	8.54269	8.52852	8.656826	8.782258
8175977		9.333805	9.420485	8.744192	8.724295	8.819264	8.712959
8175998		8.123428	8.289828	8.136089	8.12789	7.923047	8.060273
8176006		5.561635	5.650219	5.420226	5.49548	5.507453	5.38954
8176012		5.561635	5.650219	5.420226	5.49548	5.507453	5.38954
8176018		5.674471	5.71515	5.386519	5.566394	5.561973	5.460994
8176026		11.78421	11.71718	11.71418	11.65655	11.77492	11.78411
8176076		7.17995	6.780663	7.586691	7.802138	7.258019	7.495366
8176091		8.152136	8.246858	8.185244	7.915499	7.876291	7.973267
8176093		7.960143	7.995266	8.211314	8.132343	7.474415	7.743919
8176098		8.809075	8.896796	8.653675	8.661956	8.335533	8.369016
8176109		8.782421	9.046465	8.624955	8.599826	8.477632	8.386436
8176117		8.863969	8.909602	8.72111	8.791899	8.64599	8.585215
8176133		10.03951	10.02714	9.97254	10.08722	9.81424	9.96889
8176149		7.550434	7.841259	7.40033	7.463454	7.400542	7.398088
8176155		4.484654	4.404653	4.166431	4.335174	4.232351	4.639617
8176159		8.57044	8.857002	8.196651	8.329585	8.338804	8.204753
8176163		6.747198	6.641095	6.503666	6.316711	6.455749	6.42557
8176174		9.416098	9.238516	9.359419	9.470825	9.505076	9.713269
8176191		10.74728	10.73623	10.82238	10.58784	10.80972	11.01066
8176193		6.045712	6.036922	6.350112	6.349117	5.800918	5.692595
8176219		6.176322	6.1228	6.121896	6.084606	5.83948	6.207343
8176230		4.445701	4.512957	4.467264	4.457659	4.425799	4.461336
8176234		4.543785	4.208232	4.953398	4.651766	4.786123	4.367331
8176243		3.613292	3.647024	3.444415	3.797132	3.367752	3.30961
8176245		9.305216	9.655685	9.750402	9.996662	9.39637	9.444453
8176249		5.617745	5.622776	5.540994	5.399043	5.680542	5.496079
8176253		5.066408	5.607973	5.590192	5.417349	5.116676	5.145157
8176255		4.377541	4.343912	6.388197	5.756597	3.779738	3.72707
8176263		8.732416	8.796732	9.169348	8.964666	9.345421	9.304973
8176276		7.038854	7.456047	8.24217	8.183999	8.021672	7.97415
8176280		2.988457	2.981913	2.781173	3.052558	2.850345	2.937658
8176282		10.76612	10.76838	10.78031	10.34696	10.99437	11.03322
8176284		5.268158	5.000861	5.376622	5.335867	5.12592	5.388543
8176286		6.376027	6.164733	6.719526	6.269884	6.665528	6.485856
8176297		5.903321	6.06411	5.792762	5.805024	5.889573	5.923223
8176306		6.32279	6.31437	7.257815	7.406809	8.589986	8.386615
8176323		4.61459	4.82106	4.7377	4.682723	4.763391	4.908619
8176336		6.038733	6.515286	6.240931	6.017828	6.202435	6.083946
